"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,102",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,164",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,491",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,502",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,390",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","1,562",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Consumption in Energy Sector","2,225",""
"1990","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","5,839","p"
"1991","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","5,418","p"
"1992","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","4,493","p"
"1993","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","3,794","p"
"1994","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,164","p"
"1995","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,800","p"
"1996","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,699","p"
"1997","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,548","p"
"1998","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","3,114","p"
"1999","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","3,330","p"
"2000","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,800","p"
"2001","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,336","p"
"2002","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,519","p"
"2003","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,350","p"
"2004","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,203","p"
"2005","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,304","p"
"2006","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,812","p"
"2007","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,761","p"
"2008","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,480","p"
"2009","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,110","p"
"2010","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","2,077","p"
"2011","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,991","p"
"2012","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,901","p"
"2013","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,148","p"
"2014","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","1,343","p"
"2015","Moldova","Terajoule","Electrical energy","Consumption in Energy Sector","634","p"
"1990","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","153,688",""
"1991","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","145,397",""
"1992","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","121,208",""
"1993","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","115,373",""
"1994","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","107,986",""
"1995","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","103,748",""
"1996","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","96,689",""
"1997","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","91,296",""
"1998","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","86,414",""
"1999","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","84,406",""
"2000","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","82,674",""
"2001","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","100,678",""
"2002","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","102,118",""
"2003","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","104,458",""
"2004","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","105,671",""
"2005","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","106,772",""
"2006","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","105,347",""
"2007","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","108,299",""
"2008","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","102,485",""
"2009","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","105,656",""
"2010","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","104,191",""
"2011","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","99,346",""
"2012","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","100,087",""
"2013","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","92,056",""
"2014","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","72,490",""
"2015","Ukraine","Terajoule","Electrical energy","Consumption in Energy Sector","66,575",""
